Year,Disease,Neighborhood,Case Count,"Crude Rate per 100,000 Population","Age-Adjusted Rate per 100,000 Population"
2008,"Streptococcus pneumoniae, invasive",209 Bensonhurst - Bay Ridge,11,5.3,4.6
2008,"Streptococcus pneumoniae, invasive",210 Coney Island - Sheepshead Bay,27,9.2,7.5
2008,"Streptococcus pneumoniae, invasive",211 Williamsburg - Bushwick,23,11.3,12.5
2008,"Streptococcus pneumoniae, invasive",301 Washington Heights - Inwood,30,11.8,12
2008,"Streptococcus pneumoniae, invasive",302 Central Harlem - Morningside Heights,36,22.4,22.7
2008,"Streptococcus pneumoniae, invasive",303 East Harlem,18,16.4,16.8
2008,"Streptococcus pneumoniae, invasive",304 Upper West Side,18,8.1,7
2008,"Streptococcus pneumoniae, invasive",305 Upper East Side,20,9,8.7
2008,"Streptococcus pneumoniae, invasive",306 Chelsea - Clinton,16,11.2,10
2008,"Streptococcus pneumoniae, invasive",307 Gramercy Park - Murray Hill,15,11.2,9.4
2008,"Streptococcus pneumoniae, invasive",308 Greenwich Village - Soho,10,11.8,11.8
2008,"Streptococcus pneumoniae, invasive",309 Union Square - Lower East Side,29,14.5,15.1
2008,"Streptococcus pneumoniae, invasive",310 Lower Manhattan,1,2,3.1
2008,"Streptococcus pneumoniae, invasive",401 Long Island City - Astoria,15,7.1,7.9
2008,"Streptococcus pneumoniae, invasive",402 West Queens,36,7.5,8.4
2008,"Streptococcus pneumoniae, invasive",403 Flushing - Clearview,12,4.7,4.1
2008,"Streptococcus pneumoniae, invasive",404 Bayside - Littleneck,5,5.8,4.3
2008,"Streptococcus pneumoniae, invasive",405 Ridgewood - Forest Hills,18,7.4,7.1
2008,"Streptococcus pneumoniae, invasive",406 Fresh Meadows,13,13.7,13.3
2008,"Streptococcus pneumoniae, invasive",407 Southwest Queens,29,11.1,11.5
2008,"Streptococcus pneumoniae, invasive",408 Jamaica,26,9.2,9.2
2008,"Streptococcus pneumoniae, invasive",409 Southeast Queens,21,10.9,9.5
2008,"Streptococcus pneumoniae, invasive",410 Rockaway,14,12.6,11.9
2008,"Streptococcus pneumoniae, invasive",501 Port Richmond,12,17.4,17.3
2008,"Streptococcus pneumoniae, invasive",502 Stapleton - St. George,17,13.9,14
2008,"Streptococcus pneumoniae, invasive",503 Willowbrook,7,8.2,7.2
2008,"Streptococcus pneumoniae, invasive",504 South Beach - Tottenville,16,8.5,7.9
2008,"Streptococcus pneumoniae, invasive","999 NYC resident, neighborhood unknown",112,99999,99999
2009,"Streptococcus pneumoniae, invasive",101 Kingsbridge - Riverdale,9,9.9,7.6
2009,"Streptococcus pneumoniae, invasive",102 Northeast Bronx,14,7.4,7.1
2009,"Streptococcus pneumoniae, invasive",103 Fordham - Bronx Park,35,13.9,14.3
2009,"Streptococcus pneumoniae, invasive",104 Pelham - Throgs Neck,29,9.8,9.7
2009,"Streptococcus pneumoniae, invasive",105 Crotona - Tremont,45,22,23.9
2009,"Streptococcus pneumoniae, invasive",106 High Bridge - Morrisania,48,23.3,24.5
2009,"Streptococcus pneumoniae, invasive",107 Hunts Point - Mott Haven,28,20.7,23.4
2009,"Streptococcus pneumoniae, invasive",201 Greenpoint,17,13.5,14.8
2009,"Streptococcus pneumoniae, invasive",202 Downtown - Heights - Slope,32,14.4,14.7
2009,"Streptococcus pneumoniae, invasive",203 Bedford Stuyvesant - Crown Heights,60,18.9,19.6
2009,"Streptococcus pneumoniae, invasive",204 East New York,33,17.8,18.3
2009,"Streptococcus pneumoniae, invasive",205 Sunset Park,6,4.7,5.7
2009,"Streptococcus pneumoniae, invasive",206 Borough Park,28,8.2,7.9
2009,"Streptococcus pneumoniae, invasive",207 East Flatbush - Flatbush,42,14.1,14.4
2009,"Streptococcus pneumoniae, invasive",208 Canarsie - Flatlands,25,12.7,12.5
2009,"Streptococcus pneumoniae, invasive",209 Bensonhurst - Bay Ridge,13,6.1,5.5
2009,"Streptococcus pneumoniae, invasive",210 Coney Island - Sheepshead Bay,24,8.1,7
2009,"Streptococcus pneumoniae, invasive",211 Williamsburg - Bushwick,46,22.1,24.3
2009,"Streptococcus pneumoniae, invasive",301 Washington Heights - Inwood,39,15.6,15.5
2009,"Streptococcus pneumoniae, invasive",302 Central Harlem - Morningside Heights,30,18.6,19.4
2009,"Streptococcus pneumoniae, invasive",303 East Harlem,31,28.3,28.8
2009,"Streptococcus pneumoniae, invasive",304 Upper West Side,25,11.3,9.6
2009,"Streptococcus pneumoniae, invasive",305 Upper East Side,17,7.7,6.8
2009,"Streptococcus pneumoniae, invasive",306 Chelsea - Clinton,19,13.2,13.7
2009,"Streptococcus pneumoniae, invasive",307 Gramercy Park - Murray Hill,13,9.7,8.3
2009,"Streptococcus pneumoniae, invasive",308 Greenwich Village - Soho,7,8.3,7.9
2009,"Streptococcus pneumoniae, invasive",309 Union Square - Lower East Side,18,9,8.7
2009,"Streptococcus pneumoniae, invasive",310 Lower Manhattan,3,5.8,8
2009,"Streptococcus pneumoniae, invasive",401 Long Island City - Astoria,16,7.5,7.9
2009,"Streptococcus pneumoniae, invasive",402 West Queens,34,7,7.6
2009,"Streptococcus pneumoniae, invasive",403 Flushing - Clearview,24,9.3,8.7
2009,"Streptococcus pneumoniae, invasive",404 Bayside - Littleneck,8,9.1,8.2
2009,"Streptococcus pneumoniae, invasive",405 Ridgewood - Forest Hills,19,7.8,7
2009,"Streptococcus pneumoniae, invasive",406 Fresh Meadows,5,5.2,4.5
2009,"Streptococcus pneumoniae, invasive",407 Southwest Queens,27,10.2,10
2009,"Streptococcus pneumoniae, invasive",408 Jamaica,34,11.9,12.1
2009,"Streptococcus pneumoniae, invasive",409 Southeast Queens,26,13.3,13.1
2009,"Streptococcus pneumoniae, invasive",410 Rockaway,8,7,6.6
2009,"Streptococcus pneumoniae, invasive",501 Port Richmond,10,14.3,15.9
2009,"Streptococcus pneumoniae, invasive",502 Stapleton - St. George,10,8.1,8.1
2009,"Streptococcus pneumoniae, invasive",503 Willowbrook,8,9.4,8
2009,"Streptococcus pneumoniae, invasive",504 South Beach - Tottenville,12,6.4,5.5
2009,"Streptococcus pneumoniae, invasive","999 NYC resident, neighborhood unknown",37,99999,99999
2010,"Streptococcus pneumoniae, invasive",101 Kingsbridge - Riverdale,14,15.4,11.9
2010,"Streptococcus pneumoniae, invasive",102 Northeast Bronx,19,10,9.4
2010,"Streptococcus pneumoniae, invasive",103 Fordham - Bronx Park,34,13.5,14.8
2010,"Streptococcus pneumoniae, invasive",104 Pelham - Throgs Neck,30,10.1,9.8
2010,"Streptococcus pneumoniae, invasive",105 Crotona - Tremont,37,18,19.8
2010,"Streptococcus pneumoniae, invasive",106 High Bridge - Morrisania,43,20.5,22.5
2010,"Streptococcus pneumoniae, invasive",107 Hunts Point - Mott Haven,30,21.9,24.6
2010,"Streptococcus pneumoniae, invasive",201 Greenpoint,11,8.3,10.8
2010,"Streptococcus pneumoniae, invasive",202 Downtown - Heights - Slope,25,11.1,11.9
2010,"Streptococcus pneumoniae, invasive",203 Bedford Stuyvesant - Crown Heights,47,14.7,15.1
2010,"Streptococcus pneumoniae, invasive",204 East New York,33,17.5,18.8
2010,"Streptococcus pneumoniae, invasive",205 Sunset Park,6,4.6,6.3
2010,"Streptococcus pneumoniae, invasive",206 Borough Park,22,6.4,6.7
2010,"Streptococcus pneumoniae, invasive",207 East Flatbush - Flatbush,40,13.4,13.8
2010,"Streptococcus pneumoniae, invasive",208 Canarsie - Flatlands,15,7.6,7.2
2010,"Streptococcus pneumoniae, invasive",209 Bensonhurst - Bay Ridge,15,7,6.2
2010,"Streptococcus pneumoniae, invasive",210 Coney Island - Sheepshead Bay,19,6.3,4.9
2010,"Streptococcus pneumoniae, invasive",211 Williamsburg - Bushwick,25,11.8,13.2
2010,"Streptococcus pneumoniae, invasive",301 Washington Heights - Inwood,22,8.9,8.9
2010,"Streptococcus pneumoniae, invasive",302 Central Harlem - Morningside Heights,21,12.9,12.9
2010,"Streptococcus pneumoniae, invasive",303 East Harlem,15,13.6,13.5
2010,"Streptococcus pneumoniae, invasive",304 Upper West Side,13,5.9,4.8
2010,"Streptococcus pneumoniae, invasive",305 Upper East Side,13,5.9,5.6
2010,"Streptococcus pneumoniae, invasive",306 Chelsea - Clinton,16,10.8,9.9
2010,"Streptococcus pneumoniae, invasive",307 Gramercy Park - Murray Hill,9,6.7,8.4
2010,"Streptococcus pneumoniae, invasive",308 Greenwich Village - Soho,7,8.4,8.1
2010,"Streptococcus pneumoniae, invasive",309 Union Square - Lower East Side,14,7.1,6.4
2010,"Streptococcus pneumoniae, invasive",310 Lower Manhattan,0,0,0
2010,"Streptococcus pneumoniae, invasive",401 Long Island City - Astoria,15,7,7.2
2010,"Streptococcus pneumoniae, invasive",402 West Queens,30,6.1,6.3
2010,"Streptococcus pneumoniae, invasive",403 Flushing - Clearview,21,8.1,7.8
2010,"Streptococcus pneumoniae, invasive",404 Bayside - Littleneck,6,6.8,5.1
2010,"Streptococcus pneumoniae, invasive",405 Ridgewood - Forest Hills,19,7.7,6.9
2010,"Streptococcus pneumoniae, invasive",406 Fresh Meadows,2,2.1,1.8
2010,"Streptococcus pneumoniae, invasive",407 Southwest Queens,28,10.5,11
2010,"Streptococcus pneumoniae, invasive",408 Jamaica,30,10.4,10.3
2010,"Streptococcus pneumoniae, invasive",409 Southeast Queens,23,11.7,10.6
2010,"Streptococcus pneumoniae, invasive",410 Rockaway,9,7.8,7.3
2010,"Streptococcus pneumoniae, invasive",501 Port Richmond,11,15.6,16.7
2010,"Streptococcus pneumoniae, invasive",502 Stapleton - St. George,6,4.8,4.6
2010,"Streptococcus pneumoniae, invasive",503 Willowbrook,5,5.8,6.1
2010,"Streptococcus pneumoniae, invasive",504 South Beach - Tottenville,9,4.7,4.3
2010,"Streptococcus pneumoniae, invasive","999 NYC resident, neighborhood unknown",2,99999,99999
2011,"Streptococcus pneumoniae, invasive",101 Kingsbridge - Riverdale,8,8.7,7
2011,"Streptococcus pneumoniae, invasive",102 Northeast Bronx,13,6.8,6.3
2011,"Streptococcus pneumoniae, invasive",103 Fordham - Bronx Park,31,12.2,12.9
2011,"Streptococcus pneumoniae, invasive",104 Pelham - Throgs Neck,20,6.7,6.5
2011,"Streptococcus pneumoniae, invasive",105 Crotona - Tremont,25,12,14.1
2011,"Streptococcus pneumoniae, invasive",106 High Bridge - Morrisania,30,14.1,14.9
2011,"Streptococcus pneumoniae, invasive",107 Hunts Point - Mott Haven,24,17.3,18.7
2011,"Streptococcus pneumoniae, invasive",201 Greenpoint,15,11.2,13.9
2011,"Streptococcus pneumoniae, invasive",202 Downtown - Heights - Slope,15,6.7,7.9
2011,"Streptococcus pneumoniae, invasive",203 Bedford Stuyvesant - Crown Heights,42,13.2,13.2
2011,"Streptococcus pneumoniae, invasive",204 East New York,31,16.5,17.7
2011,"Streptococcus pneumoniae, invasive",205 Sunset Park,13,10.1,10.7
2011,"Streptococcus pneumoniae, invasive",206 Borough Park,31,9.2,9.5
2011,"Streptococcus pneumoniae, invasive",207 East Flatbush - Flatbush,39,13.1,12.4
2011,"Streptococcus pneumoniae, invasive",208 Canarsie - Flatlands,14,7.1,6.4
2011,"Streptococcus pneumoniae, invasive",209 Bensonhurst - Bay Ridge,10,4.7,4
2011,"Streptococcus pneumoniae, invasive",210 Coney Island - Sheepshead Bay,13,4.4,3.6
2011,"Streptococcus pneumoniae, invasive",211 Williamsburg - Bushwick,25,11.9,13.7
2011,"Streptococcus pneumoniae, invasive",301 Washington Heights - Inwood,30,12,11.7
2011,"Streptococcus pneumoniae, invasive",302 Central Harlem - Morningside Heights,23,14,14.1
2011,"Streptococcus pneumoniae, invasive",303 East Harlem,13,11.6,11.5
2011,"Streptococcus pneumoniae, invasive",304 Upper West Side,25,11.2,9
2011,"Streptococcus pneumoniae, invasive",305 Upper East Side,13,5.8,4.8
2011,"Streptococcus pneumoniae, invasive",306 Chelsea - Clinton,15,9.8,12.2
2011,"Streptococcus pneumoniae, invasive",307 Gramercy Park - Murray Hill,14,10.4,11.5
2011,"Streptococcus pneumoniae, invasive",308 Greenwich Village - Soho,3,3.6,3.1
2011,"Streptococcus pneumoniae, invasive",309 Union Square - Lower East Side,21,10.5,9.4
2011,"Streptococcus pneumoniae, invasive",310 Lower Manhattan,2,3.5,4.5
2011,"Streptococcus pneumoniae, invasive",401 Long Island City - Astoria,12,5.6,5.6
2011,"Streptococcus pneumoniae, invasive",402 West Queens,28,5.7,6.1
2011,"Streptococcus pneumoniae, invasive",403 Flushing - Clearview,9,3.4,2.7
2011,"Streptococcus pneumoniae, invasive",404 Bayside - Littleneck,5,5.7,4.2
2011,"Streptococcus pneumoniae, invasive",405 Ridgewood - Forest Hills,26,10.6,9.4
2011,"Streptococcus pneumoniae, invasive",406 Fresh Meadows,5,5.1,4.8
2011,"Streptococcus pneumoniae, invasive",407 Southwest Queens,26,9.7,9.8
2011,"Streptococcus pneumoniae, invasive",408 Jamaica,25,8.6,8.4
2011,"Streptococcus pneumoniae, invasive",409 Southeast Queens,22,11.2,9.9
2011,"Streptococcus pneumoniae, invasive",410 Rockaway,7,6.1,5.4
2011,"Streptococcus pneumoniae, invasive",501 Port Richmond,3,4.2,4.8
2011,"Streptococcus pneumoniae, invasive",502 Stapleton - St. George,4,3.2,2.6
2011,"Streptococcus pneumoniae, invasive",503 Willowbrook,6,7,5.6
2011,"Streptococcus pneumoniae, invasive",504 South Beach - Tottenville,8,4.2,4.1
2011,"Streptococcus pneumoniae, invasive","999 NYC resident, neighborhood unknown",2,99999,99999
2012,"Streptococcus pneumoniae, invasive",101 Kingsbridge - Riverdale,9,9.8,7.3
2012,"Streptococcus pneumoniae, invasive",102 Northeast Bronx,25,13,11.3
2012,"Streptococcus pneumoniae, invasive",103 Fordham - Bronx Park,28,10.8,12
2012,"Streptococcus pneumoniae, invasive",104 Pelham - Throgs Neck,24,7.9,7.7
2012,"Streptococcus pneumoniae, invasive",105 Crotona - Tremont,27,12.8,14.2
2012,"Streptococcus pneumoniae, invasive",106 High Bridge - Morrisania,37,17.2,18.7
2012,"Streptococcus pneumoniae, invasive",107 Hunts Point - Mott Haven,19,13.5,15.3
2012,"Streptococcus pneumoniae, invasive",201 Greenpoint,6,4.3,6.1
2012,"Streptococcus pneumoniae, invasive",202 Downtown - Heights - Slope,15,6.6,7
2012,"Streptococcus pneumoniae, invasive",203 Bedford Stuyvesant - Crown Heights,40,12.5,12.8
2012,"Streptococcus pneumoniae, invasive",204 East New York,17,9,9.2
2012,"Streptococcus pneumoniae, invasive",205 Sunset Park,4,3,3
2012,"Streptococcus pneumoniae, invasive",206 Borough Park,19,5.5,5.8
2012,"Streptococcus pneumoniae, invasive",207 East Flatbush - Flatbush,26,8.7,8.2
2012,"Streptococcus pneumoniae, invasive",208 Canarsie - Flatlands,22,11.2,9.9
2012,"Streptococcus pneumoniae, invasive",209 Bensonhurst - Bay Ridge,13,6,5.6
2012,"Streptococcus pneumoniae, invasive",210 Coney Island - Sheepshead Bay,22,7.4,6.1
2012,"Streptococcus pneumoniae, invasive",211 Williamsburg - Bushwick,22,10.4,11.8
2012,"Streptococcus pneumoniae, invasive",301 Washington Heights - Inwood,30,11.8,11.6
2012,"Streptococcus pneumoniae, invasive",302 Central Harlem - Morningside Heights,13,7.9,7.8
2012,"Streptococcus pneumoniae, invasive",303 East Harlem,16,14.2,14.1
2012,"Streptococcus pneumoniae, invasive",304 Upper West Side,16,7.1,5.6
2012,"Streptococcus pneumoniae, invasive",305 Upper East Side,15,6.7,5.3
2012,"Streptococcus pneumoniae, invasive",306 Chelsea - Clinton,13,8.4,7.7
2012,"Streptococcus pneumoniae, invasive",307 Gramercy Park - Murray Hill,11,8.1,7.1
2012,"Streptococcus pneumoniae, invasive",308 Greenwich Village - Soho,2,2.4,3.2
2012,"Streptococcus pneumoniae, invasive",309 Union Square - Lower East Side,13,6.4,6.2
2012,"Streptococcus pneumoniae, invasive",310 Lower Manhattan,1,1.7,2.2
2012,"Streptococcus pneumoniae, invasive",401 Long Island City - Astoria,12,5.5,5.8
2012,"Streptococcus pneumoniae, invasive",402 West Queens,24,4.8,5.2
2012,"Streptococcus pneumoniae, invasive",403 Flushing - Clearview,12,4.5,3.2
2012,"Streptococcus pneumoniae, invasive",404 Bayside - Littleneck,7,7.9,5.8
2012,"Streptococcus pneumoniae, invasive",405 Ridgewood - Forest Hills,13,5.3,4.7
2012,"Streptococcus pneumoniae, invasive",406 Fresh Meadows,6,6.1,5.8
2012,"Streptococcus pneumoniae, invasive",407 Southwest Queens,18,6.7,6.5
2012,"Streptococcus pneumoniae, invasive",408 Jamaica,26,8.9,8.3
2012,"Streptococcus pneumoniae, invasive",409 Southeast Queens,9,4.5,4
2012,"Streptococcus pneumoniae, invasive",410 Rockaway,6,5.2,4.9
2012,"Streptococcus pneumoniae, invasive",501 Port Richmond,5,7,7.7
2012,"Streptococcus pneumoniae, invasive",502 Stapleton - St. George,9,7.2,6.7
2012,"Streptococcus pneumoniae, invasive",503 Willowbrook,2,2.3,1.9
2012,"Streptococcus pneumoniae, invasive",504 South Beach - Tottenville,10,5.3,5
2012,"Streptococcus pneumoniae, invasive","999 NYC resident, neighborhood unknown",2,99999,99999
2013,"Streptococcus pneumoniae, invasive",101 Kingsbridge - Riverdale,11,11.9,10.8
2013,"Streptococcus pneumoniae, invasive",102 Northeast Bronx,15,7.7,6.7
2013,"Streptococcus pneumoniae, invasive",103 Fordham - Bronx Park,18,6.9,7.6
2013,"Streptococcus pneumoniae, invasive",104 Pelham - Throgs Neck,24,7.8,7.6
2013,"Streptococcus pneumoniae, invasive",105 Crotona - Tremont,23,10.8,12.6
2013,"Streptococcus pneumoniae, invasive",106 High Bridge - Morrisania,38,17.4,18.8
2013,"Streptococcus pneumoniae, invasive",107 Hunts Point - Mott Haven,24,16.9,16.5
2013,"Streptococcus pneumoniae, invasive",201 Greenpoint,7,4.9,7.1
2013,"Streptococcus pneumoniae, invasive",202 Downtown - Heights - Slope,21,9,9.9
2013,"Streptococcus pneumoniae, invasive",203 Bedford Stuyvesant - Crown Heights,42,13.1,13.3
2013,"Streptococcus pneumoniae, invasive",204 East New York,19,10.1,10.7
2013,"Streptococcus pneumoniae, invasive",205 Sunset Park,10,7.4,8.2
2013,"Streptococcus pneumoniae, invasive",206 Borough Park,18,5.2,5.2
2013,"Streptococcus pneumoniae, invasive",207 East Flatbush - Flatbush,19,6.3,5.9
2013,"Streptococcus pneumoniae, invasive",208 Canarsie - Flatlands,13,6.6,5.7
2013,"Streptococcus pneumoniae, invasive",209 Bensonhurst - Bay Ridge,14,6.4,5.9
2013,"Streptococcus pneumoniae, invasive",210 Coney Island - Sheepshead Bay,21,7,5.5
2013,"Streptococcus pneumoniae, invasive",211 Williamsburg - Bushwick,19,8.9,10.2
2013,"Streptococcus pneumoniae, invasive",301 Washington Heights - Inwood,32,12.6,12.4
2013,"Streptococcus pneumoniae, invasive",302 Central Harlem - Morningside Heights,13,7.9,8.5
2013,"Streptococcus pneumoniae, invasive",303 East Harlem,11,9.7,9.8
2013,"Streptococcus pneumoniae, invasive",304 Upper West Side,15,6.7,5.3
2013,"Streptococcus pneumoniae, invasive",305 Upper East Side,17,7.5,6.5
2013,"Streptococcus pneumoniae, invasive",306 Chelsea - Clinton,11,7,8.1
2013,"Streptococcus pneumoniae, invasive",307 Gramercy Park - Murray Hill,3,2.2,2
2013,"Streptococcus pneumoniae, invasive",308 Greenwich Village - Soho,2,2.3,2.2
2013,"Streptococcus pneumoniae, invasive",309 Union Square - Lower East Side,12,5.9,5.2
2013,"Streptococcus pneumoniae, invasive",310 Lower Manhattan,3,5.2,5.9
2013,"Streptococcus pneumoniae, invasive",401 Long Island City - Astoria,13,5.9,6.7
2013,"Streptococcus pneumoniae, invasive",402 West Queens,27,5.3,5.3
2013,"Streptococcus pneumoniae, invasive",403 Flushing - Clearview,12,4.5,3.5
2013,"Streptococcus pneumoniae, invasive",404 Bayside - Littleneck,4,4.5,3.3
2013,"Streptococcus pneumoniae, invasive",405 Ridgewood - Forest Hills,16,6.5,5.7
2013,"Streptococcus pneumoniae, invasive",406 Fresh Meadows,6,6.1,5.3
2013,"Streptococcus pneumoniae, invasive",407 Southwest Queens,20,7.3,7.3
2013,"Streptococcus pneumoniae, invasive",408 Jamaica,34,11.5,10.7
2013,"Streptococcus pneumoniae, invasive",409 Southeast Queens,24,12,10.4
2013,"Streptococcus pneumoniae, invasive",410 Rockaway,8,6.9,6.4
2013,"Streptococcus pneumoniae, invasive",501 Port Richmond,6,8.4,8.9
2013,"Streptococcus pneumoniae, invasive",502 Stapleton - St. George,16,12.7,12.1
2013,"Streptococcus pneumoniae, invasive",503 Willowbrook,4,4.6,3.6
2013,"Streptococcus pneumoniae, invasive",504 South Beach - Tottenville,8,4.2,3.6
2013,"Streptococcus pneumoniae, invasive","999 NYC resident, neighborhood unknown",2,99999,99999
2014,"Streptococcus pneumoniae, invasive",101 Kingsbridge - Riverdale,11,11.8,9.4
2014,"Streptococcus pneumoniae, invasive",102 Northeast Bronx,18,9.2,8.1
2014,"Streptococcus pneumoniae, invasive",103 Fordham - Bronx Park,23,8.7,10.1
2014,"Streptococcus pneumoniae, invasive",104 Pelham - Throgs Neck,26,8.4,8.2
2014,"Streptococcus pneumoniae, invasive",105 Crotona - Tremont,30,14,15.2
2014,"Streptococcus pneumoniae, invasive",106 High Bridge - Morrisania,42,19.1,20.7
2014,"Streptococcus pneumoniae, invasive",107 Hunts Point - Mott Haven,22,15.3,16.6
2014,"Streptococcus pneumoniae, invasive",201 Greenpoint,4,2.8,3.6
2014,"Streptococcus pneumoniae, invasive",202 Downtown - Heights - Slope,15,6.3,6.9
2014,"Streptococcus pneumoniae, invasive",203 Bedford Stuyvesant - Crown Heights,35,10.9,11
2014,"Streptococcus pneumoniae, invasive",204 East New York,21,11.1,12.1
2014,"Streptococcus pneumoniae, invasive",205 Sunset Park,1,0.7,0.8
2014,"Streptococcus pneumoniae, invasive",206 Borough Park,28,7.9,7.9
2014,"Streptococcus pneumoniae, invasive",207 East Flatbush - Flatbush,16,5.3,4.9
2014,"Streptococcus pneumoniae, invasive",208 Canarsie - Flatlands,14,7.1,6.7
